"id","CE_20_3_high","CE_20_3_low","DG_34_2_high","DG_34_2_low","DG_36_2_high","DG_36_2_low","DG_36_3_high","DG_36_3_low","DG_36_4_high","DG_36_4_low","DGs_high","DGs_low","DTA_high","DTA_low","DTS_high","DTS_low","LPC_16_0_high","LPC_16_0_low","LPC_18_0_high","LPC_18_0_low","LPC_18_1_high","LPC_18_1_low","LPC_18_2_high","LPC_18_2_low","LPC_18_3_high","LPC_18_3_low","LPC_PC_309_high","LPC_PC_309_low","LPC_PC_387_high","LPC_PC_387_low","LPC_PC_high","LPC_PC_low","LPCs_high","LPCs_low","PC_16_0_9_0_CHO_high","PC_16_0_9_0_CHO_low","PC_32_0_high","PC_32_0_low","PC_32_1_high","PC_32_1_low","PC_32_2_high","PC_32_2_low","PC_33_2_high","PC_33_2_low","PC_34_1_high","PC_34_1_low","PC_34_2_high","PC_34_2_low","PC_34_3_high","PC_34_3_low","PC_34_4_high","PC_34_4_low","PC_35_1_high","PC_35_1_low","PC_35_2_high","PC_35_2_low","PC_35_3_high","PC_35_3_low","PC_36_2_high","PC_36_2_low","PC_36_3_A_high","PC_36_3_A_low","PC_36_3_B_high","PC_36_3_B_low","PC_36_4_A_high","PC_36_4_A_low","PC_36_4_C_high","PC_36_4_C_low","PC_36_5_A_high","PC_36_5_A_low","PC_36_5_B_high","PC_36_5_B_low","PC_37_3_high","PC_37_3_low","PC_38_2_high","PC_38_2_low","PC_38_3_K_high","PC_38_3_K_low","PC_38_5_A_high","PC_38_5_A_low","PC_p_34_2_PC_o_34_3_high","PC_p_34_2_PC_o_34_3_low","PC_p_36_3_PC_o_36_4_high","PC_p_36_3_PC_o_36_4_low","PC_p_36_4_PC_o_36_5_high","PC_p_36_4_PC_o_36_5_low","PC_TG_1670_high","PC_TG_1670_low","PC_TG_1671_high","PC_TG_1671_low","PC_TG_1680_high","PC_TG_1680_low","PC_TG_878_high","PC_TG_878_low","PC36_1_high","PC36_1_low","PCs_high","PCs_low","PE_34_2_high","PE_34_2_low","SM_d32_1_high","SM_d32_1_low","SM_d36_1_high","SM_d36_1_low","SMs_high","SMs_low","TG_46_0_high","TG_46_0_low","TG_46_3_high","TG_46_3_low","TG_48_0_high","TG_48_0_low","TG_48_1_high","TG_48_1_low","TG_48_2_high","TG_48_2_low","TG_48_3_high","TG_48_3_low","TG_50_0_high","TG_50_0_low","TG_50_1_high","TG_50_1_low","TG_50_2_high","TG_50_2_low","TG_50_3_high","TG_50_3_low","TG_50_4_high","TG_50_4_low","TG_50_5_high","TG_50_5_low","TG_52_0_high","TG_52_0_low","TG_52_1_high","TG_52_1_low","TG_52_2_high","TG_52_2_low","TG_52_3_high","TG_52_3_low","TG_52_4_high","TG_52_4_low","TG_52_5_high","TG_52_5_low","TG_52_6_high","TG_52_6_low","TG_54_1_high","TG_54_1_low","TG_54_2_high","TG_54_2_low","TG_54_3_high","TG_54_3_low","TG_54_4_high","TG_54_4_low","TG_54_5_high","TG_54_5_low","TG_54_6_high","TG_54_6_low","TG_54_8_high","TG_54_8_low","TG_56_4_high","TG_56_4_low","TGs_high","TGs_low"
"LANMLR17B048",NA,14426.6666666667,NA,105626.333333333,NA,NA,NA,6259.33333333333,NA,67694.6666666667,0,179580.333333333,127.666666666667,53,128.666666666667,55.6666666666667,152297.333333333,108309.666666667,NA,12287.3333333333,155605,103271.666666667,2180438.66666667,1187017,491645,689119,2.77147174472801,1.58017035669474,-0.601588490525566,-1.33498225802931,-2.40738990949542,-2.1790285051853,2979986,2100004.66666667,NA,13996.6666666667,56541,117492,27325.6666666667,5812.33333333333,18839.6666666667,12993.6666666667,81639,54080,459560.333333333,495552,4386782,1326872,2286571.66666667,1556934.66666667,39840.6666666667,27475.3333333333,NA,NA,96802.6666666667,49347.6666666667,108356.666666667,31159,313692.333333333,301983.333333333,552022.666666667,474636.666666667,256601.666666667,341491,2262864,1192069.66666667,NA,17484,2653956,2627523,17480,NA,63817.3333333333,NA,15902.6666666667,11299.3333333333,8347.66666666667,11645.6666666667,15613.6666666667,10336.3333333333,NA,NA,45344.3333333333,NA,NA,NA,7.63357158305722,1.54521724512562,6.69847164087708,2.22634623264861,6.68292887732355,1.87402269690108,7.73463770783936,3.73028564206066,35037.3333333333,36753.6666666667,13740688.6666667,8237893.66666667,309385.333333333,314121.333333333,NA,7421.66666666667,25597,NA,25597,7421.66666666667,NA,6354.66666666667,NA,NA,43064.6666666667,69177.3333333333,12740.3333333333,NA,7421.66666666667,NA,NA,NA,31745.3333333333,NA,27363.6666666667,19363.3333333333,99865,74046.6666666667,62967.3333333333,NA,NA,NA,13661.3333333333,NA,41377.6666666667,NA,12045.3333333333,NA,60248,29278.3333333333,115897,71374,NA,576352,NA,758186.666666667,23114,377246.666666667,NA,NA,15836.6666666667,8329.33333333333,42234.6666666667,23983.6666666667,100066.666666667,163724.666666667,245249.666666667,271533.333333333,NA,842015.333333333,NA,1337973.66666667,NA,NA,954899,4628939.66666667
"LANMLR17B052",NA,14353.5,7546,140315,NA,NA,NA,6655.5,5269,78991.5,4271.66666666667,225962,125.666666666667,50,126.333333333333,55,76892,64041.5,6425,8364,62867.3333333333,45936,2506885.66666667,1278101,890149.333333333,540251,2.50297338299885,2.50943095591817,-1.3089143828069,-0.849204174927558,-2.77768170056519,-2.08002928827642,3538936,1936693.5,3429,5644,13336.3333333333,57067,13773.6666666667,7502,18289.6666666667,13921.5,24245,43373,218844,218869,3730020,1683992,2351289,1528762,27304,25510,NA,NA,41879,62193.5,38756.6666666667,21393,204483.333333333,295326,281365,278974.5,212998.666666667,228317,1909623,1292420.5,NA,13080,2835546.33333333,2344654.5,17807,NA,24759.5,NA,9412,10518,10259,15335.5,9293.66666666667,14771,NA,NA,14372,NA,NA,NA,7.75602245230996,2.93686328179061,7.00247355117019,2.80716363155038,6.84099229161887,2.57775238883776,10.2419998387609,5.06550462141386,11607,21794,11991191.3333333,8155084,287971.666666667,133755,1560,10216,5944,NA,5002.66666666667,10216,NA,6525,5184,NA,4624.66666666667,78798,2257.5,NA,3301,NA,4197,NA,7131,NA,35013.3333333333,99775.5,52122.6666666667,93474,17189.3333333333,NA,7770,NA,9930.66666666667,NA,1725.5,NA,18104,NA,21338,183659.5,17660,196346,298321,407121,412909,514041.5,67961.3333333333,241249,NA,NA,9600,44706.5,16099.3333333333,103408.5,41675,327789,97019,248418,NA,821180.5,NA,1501821,10466,NA,590315.666666667,4868313
"LANMLR17B053",13936,15053,166599,132328.5,NA,NA,5516,4557.5,123818.5,93535,197289,230421,133.333333333333,50,136,53.5,70141,70958,9294.5,11002.5,92475,40387,2823733.66666667,1388719,739274.666666667,859329.5,4.91976378981372,2.07962323717815,-0.0363809198559099,-1.04029627692814,-1.33303712858905,-1.86166742188862,3731820.66666667,2370396,7578,8969,37000,47655,9837.66666666667,6064,14792,13948.5,177228.333333333,40789.5,130976.666666667,184878.5,2733766.5,1610958.5,1643090.33333333,1520861.5,24626,34415.5,NA,NA,62785,49352.5,57174.6666666667,35295.5,180268,317471,173599,229502.5,138363,335276,1624128,1244883.5,NA,11757,2800971.66666667,2867286,17047,NA,14275,NA,12863.3333333333,11572,5541,13679.5,16399.6666666667,22849.5,NA,NA,29384,NA,NA,NA,4.99576728715498,2.51884949214705,3.64789974548275,2.43807018312308,3.65142907738439,2.16029455758649,6.52155316309756,4.0056777575936,11963.6666666667,18483.5,8957442.66666667,8601586.5,240109.333333333,390542.5,10689,9578,6490,NA,9289.33333333333,9578,43101,10822.5,NA,NA,43486.6666666667,100867.5,7544,NA,4546,NA,NA,NA,9887,NA,41703.6666666667,12568.5,73203.6666666667,40564.5,52572,NA,NA,NA,9006,NA,2663,NA,27198,NA,43216.6666666667,23880.5,45382.6666666667,27569,345000,413926.5,603178.5,591442.5,372744,280712,NA,NA,13291.6666666667,6664,35442.3333333333,13170.5,107190,103943.5,146148.5,153467.5,413846.5,686423,751720.5,1274692.5,NA,NA,2348796.66666667,3740714.5
"LANMLR17B055",NA,15433,6461,89099,NA,NA,NA,2440,3054,53956,4757.5,145495,141,54,152,52,88544.5,64278,7383,9951,98058.5,51316,1900849,1334899,295525.5,571333,3.06170148140625,1.37181334816298,-0.471170024615562,-1.19000062191728,-2.5966056865771,-2.29902602497414,2386669,2031777,11463,20580,20498.5,50546,31733.5,6513,21964.5,21634,293782,121689,193029,336773,3938376,1626949,1646782,1618331,22020,29793,NA,NA,67517.5,90596,82613,46449,286148.5,392162,395766,489097,193215,515812,2665801.5,1548785,NA,NA,2230306.5,3045610,NA,NA,65877,NA,20666.5,15953,15071,10565,17470,11054,NA,NA,40522,NA,NA,NA,8.17088693842432,3.62231376665644,6.91979047012472,3.61465145395095,7.61398011670271,3.55128162440022,10.5158293669339,4.32360413652116,21053.5,34120,12214417.5,9998891,266745,225200,13185,21340,17243,NA,21806.5,21340,NA,7315,433,NA,3306,81253,3398,NA,4201,NA,518,NA,44644,NA,27901.5,12333,12606,18697,16672,NA,695,NA,13467.5,NA,3851,NA,43903,NA,34731,13868,10137.5,17703,42734,176599,51714,245464,23086.5,132114,NA,NA,30606,11284,36894,12568,97590.5,75905,17253,119741,NA,582844,NA,1440682,1304,NA,399019.5,2948370
"LANMLR17B056",NA,12718,NA,139996,NA,NA,NA,4830.5,NA,90061,0,234887.5,129.5,48,131.5,56,93660.5,102174,NA,12296.5,137386,112099,1853426,1117194.5,483348.5,609721,2.45314242236538,1.68978259484366,-0.246772770430414,-1.77712433690773,-2.37671095635667,-2.75749813961845,2567821,1953485,NA,21704,102524.5,54124.5,50070,8339,27176.5,18317.5,152167,40651,336415,419655.5,4185241,1879703,2538750.5,1733512.5,33728.5,28248.5,NA,NA,100051,60407,181782,31282.5,357078.5,331226.5,403656.5,429770.5,337718,263522.5,2114819.5,1390921.5,NA,20891,2199894,2894522,22807,NA,57584,NA,13743,8624,4720.5,17499,32720,11147.5,NA,NA,84044,NA,NA,NA,6.21078505095783,3.31796615377109,5.48980529316067,3.20247038341671,5.22627502659567,2.83754091198068,6.5386378403136,4.9738255324279,52652.5,30067,13325287.5,9653624,261715.5,115789,NA,10424,109430.5,NA,109430.5,10424,NA,6062,NA,NA,47986,68688.5,26838.5,NA,12550.5,NA,NA,NA,37195.5,NA,62414.5,8596,171391.5,32662.5,135321.5,NA,NA,NA,38043,NA,41735.5,NA,18009,NA,106400,16322,156863.5,35599,NA,308456.5,NA,352526.5,56568.5,190765,NA,NA,25598,4740.5,59685.5,11723.5,151393,98504,346850,185694.5,NA,727986,NA,1339158.5,NA,NA,1494844,3387485
"LANMLR17B057",NA,8587.66666666667,10076,142246.333333333,NA,NA,NA,5876,10596,116083,6890.66666666667,264205.333333333,NA,53.6666666666667,136.333333333333,54.3333333333333,59112,109038,2272,6692.33333333333,3229.33333333333,3382.33333333333,152862.333333333,81383,35294,20432,-0.836450715220053,-2.52998592931044,-4.60997005393862,-5.35704339225681,-6.00663498112033,-5.70270294862372,251255,220927.666666667,1583,8578.66666666667,14888,56065.3333333333,17952,10068.6666666667,31708,28958,48848,150550.666666667,299154.333333333,541646.333333333,5160873.66666667,1660212.66666667,2160405,1638597,40848.3333333333,44751,NA,NA,45686.6666666667,103003,31492.3333333333,48538,433095,650403.333333333,365706,645398.666666667,262013.666666667,470223.666666667,2853179.66666667,1648145.33333333,NA,21753.3333333333,3493954.33333333,3204387.66666667,23298,NA,32156,NA,9366.33333333333,17223,9397.5,29604.3333333333,19832.6666666667,27236,NA,NA,6601.66666666667,NA,NA,NA,8.67847545583763,3.94714143865484,7.42944964998905,3.9292813583929,7.82419085469004,3.93715515855058,10.1981037427697,3.97937452643354,15543.3333333333,33767,15339367.6666667,11005344.6666667,486417,668848.666666667,2888.5,8013.66666666667,3438,NA,4217.66666666667,8013.66666666667,NA,13086.6666666667,1132,NA,4385.66666666667,123338.666666667,3350,NA,3812,NA,727,NA,4343,NA,13767,53004.3333333333,19317,44360.3333333333,12445,NA,1239,NA,9027.66666666667,NA,5116.5,NA,8961,NA,17658.3333333333,121631.666666667,20931,132053.333333333,114399,274310,149835,285237.333333333,23826.3333333333,109823.333333333,NA,NA,7631.5,35289,15747.3333333333,80186.3333333333,42422.3333333333,219410,74414.5,176039.333333333,NA,650523.666666667,NA,914803,1865,NA,341012.333333333,3233097
"LANMLR17B059",17538,21660.5,184363,114655,NA,NA,3641,8542,116908,77611,152456,200808,122.5,47.5,126,53.5,121644,57789.5,14338,8837.5,81493.5,26181.5,3325350,1132533,701176.5,417383.5,4.07763338675244,1.5737859068103,0.0553734608652726,-1.11785049820127,-1.32760553167098,-2.36227879983045,4236833,1642725,11786,7438.5,22149.5,56342,8158.5,6866.5,19588.5,18868,42430,49432.5,113193,219720.5,3996011,1435381,2106980.5,1410336,22211,25755.5,NA,NA,60826,64024.5,62564,34843.5,194110,336949.5,206125,289136,197908,374051.5,2043148,1313825,NA,11754,3171284,2420025.5,16595,NA,26139,NA,12595,11221.5,7615,7740,18317,12391,NA,NA,25815,NA,NA,NA,6.52475494381678,2.01688514401807,4.31340553419852,1.99225511591499,4.26782428632014,1.88855632082205,8.58874929524351,3.22016056696033,7907.5,19374.5,10347376,8100225.5,196158,389000,8872.5,10678.5,8625,NA,13185,10678.5,5844,12551.5,NA,NA,6851,154172,5296,NA,4130,NA,NA,NA,26737,NA,28733.5,11537.5,35265,62988,19782,NA,NA,NA,12023,NA,32393,NA,61943,NA,30489,20458,25491.5,33051.5,259151,586086,416522,809269.5,150962.5,409764,NA,NA,26022,7138,33541,10027.5,61440.5,158073,82736,203978,376280,1021152.5,697903,1585726.5,NA,NA,1399166,5085973.5
"LANMLR17B060",NA,20078,NA,252069,12913,NA,2496,13620,19113,156678,34522,422367,132,51,132,51,137553,52830.5,38250,8330,142187,55579.5,5329166,1699206.5,2271844,590389,4.94032856701954,3.74167746707629,6.83131908771292,0.476080657764708,-0.514088980773954,-1.28748103765913,7919000,2406335.5,4139,2203.5,22646,45771,13925,10372.5,20729,9620,35712,40654,147481,165434,5002055,1654131,2522692,1129829.5,33938,31480,6315,NA,50545,34744,68968,23265.5,161510,150944.5,326546,247431,173569,130326,2520321,980245.5,NA,10452,46798,1742178,NA,NA,63839,NA,3432,5771.5,NA,13776.5,23127,27082.5,NA,NA,NA,NA,60774,NA,NA,2.50683408558009,NA,1.83974236055827,NA,1.41141446551442,7.94802780062763,2.69475157269882,5216,13272.5,11309061,6450486.5,225947,238791,NA,18014.5,NA,NA,0,18014.5,NA,21512.5,NA,NA,20256,273838,18491,NA,NA,NA,NA,NA,3139,NA,22519,15665,75905,53225,52084,NA,13448,NA,26434,NA,NA,NA,2574,NA,37757,30079.5,56042,58392,513687,552521.5,899848,776590,NA,330465,4505,NA,4236,7611.5,21702,20346,62892,139222.5,180119,244898.5,NA,1226134,NA,1748852.5,5421,NA,2021059,5499353.5
"LANMLR17B064",NA,6801.5,NA,89738.5,NA,NA,NA,6446.5,NA,97451,0,193636,131,51.5,134,54.5,92953,87341.5,NA,7507,11681.5,7566.5,222264,73911,43578.5,22288.5,-1.08047687200228,-2.86420243651415,-4.1004573679359,-5.63700013911604,-5.56016424212635,-5.8819014190889,370477,198614.5,NA,4063.5,27461.5,48195,25422,14344.5,27440.5,29680.5,84582.5,66040.5,587567.5,911004.5,5380887,1494796,2690562,1905135,43647,33311.5,NA,NA,92867.5,74394.5,77929,42222,666928,627820,584348.5,1042675.5,448406.5,540671,2795095.5,1619969,NA,30951.5,3633342,3909568.5,24231.5,NA,24656,NA,20390,12565.5,11649,41027.5,22762.5,21124.5,NA,NA,9199,NA,NA,NA,11.536438383833,4.44221427176409,10.5337594751929,4.63009178893224,10.5905355912998,4.42813646877334,10.9652703880052,4.99754290383956,41067,75122,17279375,11722162.5,405545,609354,NA,5735.5,4808.5,NA,4808.5,5735.5,NA,8433.5,NA,NA,4326,23938,3567.5,NA,2734,NA,NA,NA,2911.5,NA,14018,11250.5,18029.5,18025.5,7405,NA,NA,NA,4057.5,NA,5123.5,NA,6284.5,NA,16694.5,12288,22468.5,43908,NA,194682,NA,206492.5,2208.5,75304.5,NA,NA,4453.5,2131,11630,12940.5,19728,112760,26468,280604.5,NA,755725.5,NA,956833.5,NA,NA,158874,2715317.5
"LANMLR17B067",NA,32055,1254,149235.333333333,NA,NA,NA,6224.66666666667,1753,101497.666666667,1002.33333333333,256957.666666667,137.333333333333,51.3333333333333,139,55,120524.666666667,60637.6666666667,9562,9159.33333333333,73035.3333333333,41833.6666666667,1979030.33333333,1052518.66666667,449761.333333333,392844,2.87998019956688,1.96212156225893,-0.530073382107506,-0.653224442557915,-2.32422671238609,-2.09860982304389,2625539,1556993.33333333,1601,10596.3333333333,42725.3333333333,78713.6666666667,15240.3333333333,8807.33333333333,24530.3333333333,19306,61304.3333333333,45622.3333333333,280105,320370.666666667,4261132.33333333,1360255,1996739.66666667,1254618,25213.3333333333,28693,NA,NA,68872,70702.3333333333,38336.6666666667,34056.3333333333,378925,407068,422785,362774.666666667,276980.666666667,315184,2375318.66666667,991815,NA,24372,2805088.66666667,2028933,16533,NA,19051.5,NA,18112.3333333333,13521,7152.5,20286.6666666667,10494,13624.6666666667,NA,NA,13029,NA,NA,NA,8.42208761483856,1.84445014044085,7.34146913482841,1.67415585658324,7.55954074419357,1.02976109758394,10.4458084286872,3.47738390139904,20302.6666666667,25583.3333333333,13143957.6666667,7393072,287026,236546.333333333,6016.5,11395,4827,NA,7229,11395,NA,10744.3333333333,1065,NA,3196.66666666667,128977.333333333,4376.5,NA,2680.5,NA,714,NA,19041.5,NA,28517,42792,16499,127138,11007.6666666667,NA,1573,NA,4774.66666666667,NA,3423.5,NA,32365,NA,41369.6666666667,92722,6684.33333333333,73816.6666666667,60510,725903,106531,898186,27038.6666666667,691048.333333333,NA,NA,14056.5,34118,26476.3333333333,49148,68516.3333333333,273573.666666667,17829,354357.333333333,NA,926905.666666667,NA,1491695,1553,NA,347967.666666667,5921125.33333333
"LANMLR17B068",NA,20096.5,3418,139755.5,NA,NA,NA,5840.5,3183,81406.5,6601,227002.5,134,54.5,133,55,153761,45086,23869,7592,45354,40116,1887794,1653577,357725,869876,3.37846118543675,2.81226339297427,-0.0526691060031102,-0.592996622454513,-1.96997706013504,-1.71155790222722,2468503,2616247,4794,3979,19567,43004,3607,6160,13310,15431.5,29093,56898,71982,162347,3295437,1937732,1885419,1672013,15777,26966.5,NA,NA,53540,63346.5,33604,37193,116362,211547,150528,233786.5,181525,250062,1802104,1239675,NA,11877,1957986,2508694,NA,NA,NA,NA,12732,8965,NA,9463.5,2987,13252,NA,NA,20300,NA,NA,NA,5.25596880193411,3.26633401503177,4.45038418348,3.05196876582331,4.38518128363195,2.54784963187488,8.10345724140885,5.08502278034059,5498,14861,9670654,8506454,123366,222908.5,11848,14937.5,NA,NA,11848,14937.5,NA,11356.5,963,NA,11982,63937,NA,NA,NA,NA,874,NA,NA,NA,9417,9174,26175,22056.5,17673,NA,798,NA,2094,NA,NA,NA,NA,NA,13573,15591.5,11927,22755.5,86703,231359,137224,375275,86240,208857,NA,NA,NA,3613.5,2954,9825.5,14364,59359.5,27956,122958,NA,698120.5,NA,1763636.5,1235,NA,452152,3617875.5
"LANMLR17B071",NA,11047.5,NA,89930,NA,NA,NA,2800,NA,71769,0,109666,112.333333333333,46.3333333333333,114.333333333333,45.6666666666667,67028.3333333333,80017.6666666667,NA,3241.5,5589,3033,224418.333333333,89519.6666666667,69338,48576,-0.378109097069472,-3.0697465308983,-4.2102731667446,-5.9762847962733,-5.55770492797859,-6.20602271461224,366373.666666667,223307.333333333,NA,12157.5,21697,56648.6666666667,26225,16717,30492,24223.6666666667,41665,68176.3333333333,400396.333333333,440884.666666667,5421535.66666667,3671292.5,2565167.66666667,3017623.33333333,45512,52213.6666666667,NA,NA,48864.3333333333,71503,37397.3333333333,65560,405284,568762,483071.333333333,441456.666666667,292729.666666667,563051.333333333,2840662.33333333,1521796.66666667,NA,23548,4082733.66666667,4385675,29976,24868,19956.6666666667,20389,15185.3333333333,13608.3333333333,13886.3333333333,25750.6666666667,30062,28153,NA,NA,3758.66666666667,7226,NA,NA,8.89776028458953,5.88479779765151,7.81663033174735,4.90459061363743,7.96083311894466,3.9526440676444,9.85339338625375,7.72243318374945,19939.3333333333,30584.6666666667,16856258.3333333,13842781,535742.333333333,467450.333333333,783,4697.66666666667,8287.33333333333,8793,8548.33333333333,7628.66666666667,NA,3867,NA,NA,6894,13952.6666666667,5465.33333333333,1334,4608.66666666667,6830,NA,NA,9507.66666666667,50483,39263,41950.6666666667,48097,59571.6666666667,30635.6666666667,7986,NA,NA,14438.6666666667,10187,9718.66666666667,64440,14045,64444,41863.3333333333,39098,26664,29287,NA,161867.5,NA,302569.5,11710,144647.666666667,NA,NA,9228,12795.3333333333,33817.3333333333,29875.3333333333,94231,80877.3333333333,91011,80076,NA,266650.5,NA,937864.5,NA,NA,460861.333333333,1689220.33333333
"LANMLR17B072",NA,14299.5,NA,89407,NA,NA,NA,4140,NA,74265.5,0,167812.5,129,44.5,133.5,53.5,76322.5,55351,NA,4195,55227,15286,1787605.5,229179,505131.5,36262,2.78319691184178,-1.37235685233327,-0.938058989030284,-4.66119581981379,-2.57080530140524,-5.6004351188964,2424286.5,340273,NA,21776,96242,60553.5,18872.5,9754,16101,18742,167153.5,80937,240502,439628.5,4442889,2624851.5,2635107.5,1891416.5,44140,30712,NA,NA,81191.5,80056,98123,37112.5,296666.5,548499.5,258696,539292.5,257833,346181.5,2164763,1470063,NA,15597,3413790.5,3518406,15016,NA,26563.5,NA,16742,11643.5,11317,29709.5,29994.5,16181.5,NA,NA,43313,NA,NA,NA,7.73998826745075,4.0978063310056,6.98652906209578,3.71984640476354,6.70012248769696,3.37191795429288,6.80230035497295,8.54882050229112,36227.5,35590,14375017,11783315,419248,250837,NA,4267.5,95953.5,NA,95953.5,4267.5,NA,4059,NA,NA,47443.5,13964.5,9568.5,NA,8461.5,NA,NA,NA,52847.5,NA,16627.5,74357,106973.5,64388,82249.5,NA,NA,NA,12675.5,NA,63501.5,NA,4065,NA,41121,149276,50976,164647.5,NA,269794.5,NA,276631,20786.5,145485,NA,NA,13001.5,34950.5,25301,94406,58004.5,274649,115738,200773,NA,492158,NA,725774.5,NA,NA,729342,2985313.5
"LANMLR17B074",NA,13846,20424,93026,NA,5331.5,NA,3708.66666666667,10627,23503.3333333333,10350.3333333333,61775,131.666666666667,53,136,51,133523.666666667,116435,31668,17542,154257.333333333,69953,1706316.33333333,1359598.66666667,426171.333333333,802430.333333333,2.78677449250538,1.96060570458154,-0.49391632882743,-1.3781156259075,-2.50994110273033,-2.86740669738846,2430824.66666667,2365959,17330,17730,28828.6666666667,49249,19231.6666666667,21465.3333333333,24750.3333333333,31551,66400.3333333333,68566.3333333333,358471.666666667,459607,4520931.33333333,5160214.33333333,2201905.33333333,3111751,27531,29484.6666666667,NA,7048.5,76763.6666666667,54587,71877,31423.3333333333,335996.333333333,345302.666666667,477407,450657.666666667,249030.333333333,310192.333333333,2281185.33333333,2180997.33333333,NA,18017.3333333333,2299600,3097100.66666667,18003.5,22145.5,26467.5,16038.5,13937,13970.3333333333,6311,7815,8733,10480.6666666667,NA,NA,31058.6666666667,NA,NA,26409.5,7.62834631588626,4.05948206579244,6.57840111966226,3.93148854927721,6.64858544303365,3.51047532018424,9.27298759497316,8.49278954406139,25397.3333333333,34823.3333333333,13133270,15512714.3333333,236273.333333333,374202.666666667,14941,14925,12066,NA,13024.3333333333,4975,NA,3147,2896,NA,7900,17430.6666666667,6098,1712,3390.5,NA,3925,NA,5225.5,2008,15273.3333333333,7884,39836.6666666667,34141.6666666667,22936.3333333333,28814.5,3055,1302.5,11290,3749.5,14337,NA,3683.5,2252.5,25082,15283.3333333333,36139.3333333333,33042.3333333333,224225,180196.666666667,243439,249980.333333333,43375.6666666667,138019,NA,2002,6322.5,1553,18273.3333333333,9852.33333333333,31706.6666666667,41377,75565,117721.333333333,NA,308102,NA,835510,3131,3271.5,513640,1166797
"LANMLR17B075",NA,34869,3151,127321,NA,11285,NA,5783.5,2506,42886.5,2828.5,78648.6666666667,123.5,50.3333333333333,125.5,55.6666666666667,98862.5,105130.333333333,13048,30509,48298.5,62098.6666666667,2025807,2534207,439416,1285882.33333333,3.37882139022077,3.1839379808945,-0.263932694001682,-0.0965274203049312,-2.18974173719296,-1.66249778351018,2618908,4007657.66666667,1224,17327.5,20879.5,54454.3333333333,13900,7965,24778,19450.3333333333,36327,68194.3333333333,127535.5,232527.333333333,4149612.5,4020881.66666667,2288442,2236705.66666667,40128,31881.3333333333,NA,3945,62016.5,66713,55229,51707,205601.5,325614.333333333,232238,244605.666666667,193673,254847,2265471.5,1800597.66666667,NA,14165,2438334,2496838.66666667,18180,23082,30979,17943.5,11611.5,11886.6666666667,3202,6501.5,12787,15226.6666666667,NA,NA,17304,4182,NA,67214,7.86615139043243,5.54499323798432,6.97765688411782,5.22806235607747,7.02796651106769,4.37300839719033,9.99918631805757,8.48778801099817,10496.5,18132.6666666667,12222661,12013168.3333333,192153.5,276460.333333333,8773.5,10286,10879,4681,14213,8417.66666666667,NA,14498,948,NA,4054.5,13240.3333333333,4109,5322.5,3307,3291,777,NA,17542,7868.5,27043,41466,33583.5,50571.3333333333,10765.5,11054,1174,6800,9442,7105.5,1537,9093,24699,16589,24985,41331,22913.5,40930.3333333333,83824,421729,129280,535587.5,42693,206264,NA,3515,15439,15595,17981,34718,45781.5,107881,25151,247829.5,NA,417457,NA,1546849,1468,2139,393870,1986513.33333333
"LANMLR17B077",3008,17579.6666666667,140215,122907.333333333,NA,NA,4910,5469,135936,68786.6666666667,140530.5,197163,130.5,54,129.5,NA,110383.5,68356.6666666667,11890,9038.33333333333,109726.5,46500.3333333333,2182761.5,1337605.33333333,254837,745210.666666667,3.50789153840825,2.03455785870726,-0.499107699272686,-0.934948601207163,-1.97954580954044,-1.91006154974733,2663653.5,2206711.33333333,8170,8358.66666666667,38137.5,47830,7697.5,8331.66666666667,15723,15437,38053.5,71624.3333333333,176533.5,236443.333333333,5059105,1470475.66666667,2033801,1435427.33333333,22115,23648.6666666667,NA,NA,74802,63445.3333333333,48532.5,38835.6666666667,242347.5,331950.333333333,308836.5,297175.666666667,218668.5,327423,2188871,1273454,7487,11840,3022275.5,2549610,39965,NA,26638,NA,12228.5,11816,8822,9127.66666666667,16254.5,11468.3333333333,NA,NA,34103,NA,NA,NA,9.06297879601946,2.27685369759399,5.26988484441238,2.24258512879422,5.44395442922498,2.06171836667117,9.11500002011181,4.38085077662001,14193.5,19517.3333333333,11061433.5,8235829.33333333,255879,241748.333333333,5782,9715,10007,NA,10785.5,9715,4968,12362.3333333333,NA,NA,5439.5,83187,2359,NA,3393,NA,NA,NA,24916,NA,39113,37031.3333333333,42830,68649,23156,NA,NA,NA,13601,NA,8055,NA,41989,NA,39659.5,111778.333333333,41951.5,117627.666666667,456450,472822.333333333,582557,660190.333333333,136527,311303,NA,NA,13707.5,35704.6666666667,36426.5,83784,109424.5,221657.666666667,272390,180681,1242899,702711,1490833,1370714.66666667,NA,NA,2548862,4470204.33333333
